"","X2019_12_18_14_35_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_19_19_48_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_20_14_15_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_27_12_29_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_29_15_06_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_29_18_18_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_02_17_38_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_03_11_17_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_03_16_58_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_03_20_10_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_04_04_23_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_04_10_03_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_04_14_59_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_06_20_17_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_08_16_43_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_09_11_07_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_15_13_56_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_20_15_10_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_05_20_55_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_10_15_41_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_11_10_35_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_12_05_06_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_13_00_26_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_13_03_11_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_17_13_55_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_18_01_25_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_18_18_55_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_28_12_27_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_01_23_00_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_06_16_22_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_07_18_15_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_11_11_25_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_04_11_39_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_12_15_13_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_12_18_10_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_12_21_07_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_14_14_46_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_14_17_28_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_14_20_11_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_15_10_30_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_20_12_33_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_20_15_35_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_22_14_57_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_22_17_43_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_26_14_20_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_27_13_57_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_28_04_06_Q.Exactive.HF.X.Orbitrap_6070","X2020_06_01_10_22_Q.Exactive.HF.X.Orbitrap_6070","X2020_06_01_15_41_Q.Exactive.HF.X.Orbitrap_6070","X2020_06_02_09_41_Q.Exactive.HF.X.Orbitrap_6070"
"CRYAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.967577293022,26.8177528753784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRYZ",29.4153843465884,29.6087420325456,29.6449035278293,28.732403772949,30.1021196046409,29.4283025331525,28.7509493601888,27.8944067500541,29.562145135178,28.6594209706295,29.8224408088662,27.4322909660833,28.0546553203052,30.0658665301838,28.9054094088573,29.5050832196892,28.1724552831291,30.8591243333352,30.4526782129755,31.1030581463898,30.7000010427772,30.8461031958107,30.8551931806925,31.2036734303851,29.127359066883,29.0040227788965,29.4848522661516,29.7166286364628,28.8571230091977,27.7274783459867,29.0063790304846,29.6795600985829,28.4606476799811,29.002977299098,29.0513397312771,28.3727698299424,28.7167921498586,28.4722003489783,28.7353445211918,29.8012395187375,29.0816966319392,29.6158964153774,28.3908362360276,29.2390426334139,29.5764523132928,31.6198188784574,32.0965069132327,29.0217868709775,29.7197648602455,30.3619165740828
"CRYZL1",25.2121908873114,NA,NA,NA,NA,26.6733051931508,NA,NA,24.9977008246628,26.2059420630716,26.9344960713872,NA,23.535639892993,26.490509630455,NA,24.9899716586572,NA,26.6867232125014,25.8165083206774,26.2951251548314,26.3813940286976,26.2673876489288,26.9544911583798,31.2770847030211,24.7706211500172,24.0385030949199,24.8105390794753,25.0013136931232,25.1116368444922,23.1230048839295,23.8231821763634,25.8000331061513,23.2964211093854,23.7115636350568,NA,23.0819495226062,23.9280477073661,23.7934247075643,24.0709562023582,25.1001303816205,NA,NA,NA,24.5615079787637,23.6533786742382,27.8052587495599,27.6364405337805,24.0646388378808,NA,24.9958047527689
"CS",32.2780546007062,31.6594890238874,32.1447031739671,31.316136492498,32.2063543704747,32.281789538608,29.8382337262197,30.75318312867,31.4942879963735,31.7751756158147,32.0142498722745,29.3262884823182,29.6792077203909,32.5716101037499,30.8999473706947,30.8499100766684,30.9141344042197,32.8981641417935,32.6115544031335,33.4173978780261,32.8670283171295,33.0382132928841,33.2779437882522,33.3315140064721,32.500166016746,32.5729655743629,31.9291009168505,31.5534372940356,31.3566795455323,30.008384166375,30.7899381691789,31.9165565879594,30.8842370248135,31.203206670955,30.6427192805674,30.8744495664832,30.9337506851444,31.4576275970567,31.6366825300018,32.0604006736101,31.4796679863026,31.391666051163,31.8114580911047,31.875365388923,32.7651109707254,33.3459895510706,33.6584253247749,31.3180777734021,32.1786950222945,32.3495792657837
"CSDE1",31.060722768461,30.920892103575,31.2634931897568,30.2328361098897,31.4935724329757,31.7971085401099,28.9014730726949,30.1396809702658,30.7884609140162,30.3391550086151,31.3438737742794,28.3191120561175,29.2134058900053,31.7728970348228,30.2196271541405,29.8592872819336,30.2481895187971,31.7326301972914,31.8771587162383,31.9928047350719,32.2951558158488,32.0119864030552,32.1920177100775,32.3192089821172,31.0283495987946,31.3590385612226,31.1709880930466,30.7206130822197,30.8176461541973,29.0699427754477,30.796915214141,31.137483972317,30.3122460765471,29.7503584288164,29.7260656662163,29.9082758811711,30.0849939321669,30.1632697683532,30.3958079824575,31.1341209740259,30.7469518651377,30.9285362888737,30.8415366352954,31.1401077760625,31.8880536325066,32.6550162077471,33.1215938316608,29.8266742367369,31.4376281581521,32.2886256622579
"CSE1L",33.1858147785496,32.8866190454873,33.5540780240075,33.9109044419896,32.8873455969479,33.3193166700355,31.394224203193,32.2393386012149,32.70662322733,32.5497705109183,32.7570839205073,33.1490416534649,31.3853536248203,33.5408627553949,32.0599496199747,32.4324353398852,31.8864191796728,33.3829084874635,35.6321979321758,35.3679873270787,34.0756691256877,34.3203258535408,34.5507568749968,35.5802351066737,33.4921402405607,33.3104052825348,34.8164068482413,33.0691201223386,32.6634603214504,31.2121653705608,32.4510574002921,33.3584884691449,33.3289758136996,32.002628637402,33.1849285749892,31.7604190822589,33.6367689473873,32.3822901122825,32.4857496869327,33.2061796783341,32.5448285495054,32.7472320506169,34.2544825445922,33.1064630513352,34.0570627613093,34.5895568456021,35.1480870942142,32.3829084874635,33.273365341716,33.8309254922473
"CSK",26.9319066613558,26.9688409595704,27.875607069079,26.3187415233841,26.2971211409586,25.6359702536177,NA,NA,NA,25.2126733009364,NA,NA,NA,26.1352787301792,NA,25.544923410545,26.4532004143124,28.0332291496255,26.8430204809508,28.9154457379307,28.9541305782299,28.8124989304011,29.1662902166783,29.407686937777,28.1186236592922,27.0428085898566,28.1509307271319,27.663769920398,26.803165834938,NA,25.3634589176104,27.6583997863567,26.5537375572238,26.7751756158147,27.0970785873655,26.5496750501419,26.7710243345488,26.7633191638897,27.0699939756975,26.7216889539654,26.8869278745672,27.1840447834594,27.0189253261566,27.583624772931,28.4886875912541,28.5823331284411,29.1903936762033,24.9939493626803,25.6552090377278,28.0561034978537
"CSNK1A1",NA,NA,28.6733388942859,NA,28.9983035980562,29.3945206554325,27.0225278273962,27.1519952682132,NA,28.8767782779767,29.4464206737992,NA,27.3262884823182,29.7788295387815,27.3248303047397,NA,NA,28.3808823205639,NA,NA,NA,NA,NA,NA,28.0586343159019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7989708750517,NA,NA,28.3791890890393,NA,NA,NA,NA,NA,NA,NA,NA,29.8880608926098,NA
"CSNK1A1.CSNK1A1L",27.9515484114951,26.8098034484365,NA,27.5481174131032,NA,NA,NA,NA,28.9283809774319,NA,NA,21.736283005555,NA,NA,NA,25.6450169495476,26.6236609447517,NA,28.800915645116,29.0584536903432,27.9799464537387,29.0585311040661,29.081214087009,28.7325978531324,NA,27.3566585591982,28.2610958484167,26.7930277356857,26.8879737689597,26.5847719313582,27.8777145609922,28.8532905163338,26.2906855767301,28.010573263839,27.6538296509665,27.509677041193,NA,26.5914931277266,27.0254878534323,NA,28.4762239580291,27.2736432373233,29.0601300583517,26.1915942252856,28.550064196772,30.2801860831901,28.596726803765,NA,NA,28.0855258666808
"CSNK1D.CSNK1E",25.0099222209353,25.561304029266,25.808748389387,NA,NA,NA,NA,NA,24.9236571783382,NA,NA,NA,NA,NA,24.6664407375803,NA,NA,NA,NA,27.8926709332398,NA,27.1773114040779,26.8035353935041,28.4657547084143,NA,NA,26.6148439422323,26.1920835743186,25.8730974829317,NA,25.8253676000671,NA,NA,24.3465158973451,NA,NA,24.794168735554,26.0074006612629,26.3261684527794,NA,NA,NA,NA,NA,NA,NA,27.5902799092981,NA,NA,NA
"CSNK1E.CSNK1D",NA,NA,NA,NA,26.3751917957855,NA,NA,NA,NA,27.7097114237879,26.627979768533,NA,NA,27.4575591076531,NA,25.2138971653907,NA,27.8492390036859,27.8578052537375,NA,26.2667087756384,NA,NA,NA,26.7601493796008,26.1707947421276,NA,NA,NA,NA,NA,26.4908462261498,24.744426140125,NA,23.8437393722741,24.1175936438419,NA,NA,NA,NA,24.466688390924,NA,25.1274279501012,NA,25.3341543275568,27.3160501526888,NA,NA,NA,25.5596713945098
"CSNK2A1.CSNK2A3",29.5430176263143,28.7862499821488,28.9052372392717,27.6231725223697,29.4675631698261,29.6054076253146,27.7387946735737,28.6601693799674,28.9827503149771,28.6984949510748,29.1893806716996,26.1797428384476,25.9852447059214,30.0641968183988,28.4526585776593,28.7710243345488,28.4329280933544,30.4212158628126,30.1058701137918,29.7666873435069,30.4289214628012,30.8046281169856,30.8080087747502,30.8367299005341,29.1744806536892,29.4547188281137,30.0046389889385,29.3933344808003,28.9906696308853,27.919457850627,29.1440649545181,30.099739229321,27.9098786214226,28.194509046642,27.7930277356857,27.8432601511965,28.6153351919165,28.3970533483427,28.5140869389425,29.4887067422851,28.6979318317846,29.2894943946489,29.4817381612447,29.7495275213303,29.9593363700952,31.2095533166239,31.5059255698901,28.2521886290377,29.6936848020799,30.2539474359824
"CSNK2A2",28.1376061155708,28.6019769722396,28.7919727484059,28.1028955095575,28.7373446801109,28.9932097779011,25.5014849214307,27.0552761458362,28.6532488214671,27.5669602100931,28.9739119491179,24.6697959696914,23.8021305670483,27.9365193292752,25.7510579374674,27.9038016931316,27.4422140734142,29.6432699538089,29.003620760937,29.8755631302437,29.3108169580143,29.6751744165441,29.8058276204678,30.2062961421115,28.1699733086493,27.6189792479719,28.5243245797652,27.5660892365551,27.5226794600669,25.887113866773,27.5859897885546,28.5371592021086,27.2058302305812,27.5035486895119,26.4783550159141,27.1096856150306,26.7278029044999,26.6972359102409,27.7338910542237,28.4047466546522,28.011053353151,27.878357903273,27.4401556814136,27.956209609574,28.224350318552,29.8593761552305,30.3960122144851,27.5050642848198,28.4198505868426,28.9688135003247
"CSNK2B.CSNK2B.LY6G5B.1181.CSNK2B.LY6G5B..991",29.421075379338,NA,29.4892237240496,28.414174877432,NA,29.8720143156885,NA,28.5227168699916,29.3849009435989,29.4147192640318,29.6423405707501,25.6391761825005,28.0380529936167,NA,28.8702954309603,NA,28.0133449106857,NA,30.0984848208941,NA,30.7251718786036,30.8912807745029,30.7372318417361,30.1657872475626,NA,29.5997976340334,NA,NA,28.7865304287164,27.5842701617813,28.7447725670785,29.2904834527524,28.0808076081612,NA,NA,NA,28.0777044352765,28.0619846872841,28.4828154023183,NA,NA,28.5014241776551,NA,NA,NA,30.0681752531814,29.5105638723788,28.3817075665771,NA,NA
"CSRP1",31.4913758228638,31.2350068650629,31.2749208681151,30.6578718911393,32.6792580654024,32.8811764523091,31.6542053572494,32.5305515403603,32.1712864232531,32.2214721804214,32.8853648836039,31.1680013930711,31.1188587760592,32.7179198874707,31.9356134291616,31.9236571783382,30.7491918268356,33.3029368459543,33.0465309111171,32.2920590498242,31.7851510412173,32.4955274661343,32.2877453998405,32.5877475993062,31.5708640517177,31.6077901308932,31.4569425566635,30.7186548938758,30.7907150647501,31.1718232622136,31.7391649937746,31.5049317337748,29.8814098674215,30.2618132279465,29.7874337192125,30.0086513073888,30.7463112367787,30.6223522985995,30.8362784469868,31.317538790678,31.6310108879053,30.3779281996826,29.9740487558166,31.2648357521251,31.6879997972596,32.741055365166,33.1181316462948,32.1336005378298,32.6605094377275,32.1403820845565
"CSRP2",NA,NA,NA,NA,30.6254039618067,31.1074923113879,29.1326632793061,30.382058153239,30.4718903752883,31.0713117567131,30.8460284505815,27.5541329304809,29.7244076574463,30.840486529677,30.1831693257909,30.0584020788868,NA,31.8085075192015,30.9886803316774,25.8462526746526,25.5273705723722,25.4048034893111,24.7134003603447,26.1969116931494,NA,25.6947676546501,25.8091410596396,23.6742215836274,NA,29.2263730893186,29.8691925036396,NA,22.7245488249412,22.8423012312271,NA,22.3186277593586,NA,23.1130051122398,23.3528592039693,NA,NA,23.2393759343786,23.2812169225675,NA,24.8869743748666,26.1480428358318,26.3890479505275,29.530216639974,30.6299259752815,26.7775603399887
"CSTB",31.7763527815783,31.3554723351608,31.8289602762959,31.0991748804986,31.5894229051399,31.7751756158147,29.8309557054396,30.5980588912447,30.8486422322024,31.008450956266,31.7778424806741,29.0292056999509,30.0171738061081,32.1274021192798,30.9846799057837,30.6673784175405,30.1977694818231,31.9188325813967,32.2913730256736,32.8492203583132,32.1474048792866,32.8164831439717,32.6127850154195,32.7305668054037,31.8266136301208,31.3146788156557,31.9010630189266,31.8153955487141,31.3837583207905,29.4452764292313,30.9157021638652,31.6412555332726,30.6678013588355,30.7475121816918,30.40588292264,30.4435188390142,30.7577197841244,30.7830833879877,30.9015306147754,30.9923995784933,30.5930794766072,31.3474159483197,31.5838757917922,30.8786210060866,32.0443012770093,32.6748672555862,33.0298638937855,29.4438547239722,30.3329814480384,32.0816014055913
"CSTF1",27.2008822956722,26.3403653322245,28.23265316026,27.5519350399874,29.0485882294385,29.3758173622551,26.4379356622272,27.5017278709603,27.7344726167411,28.1517533960245,29.2203654478239,25.7015253932053,27.3790651159896,29.786468111968,28.4055583659521,27.5346013958238,26.4758684754716,29.4925891471534,28.9319911719853,29.7530715223498,29.650255552953,29.2442927286796,29.2628438364708,28.6212870570076,28.0147819375732,27.5741257489198,28.9677696615215,27.6202385105257,27.8674997090764,26.7305263172246,28.7405649109983,28.7648065600603,26.8568559560945,27.030863773662,26.4655211933406,26.7685025806453,26.9651016960509,27.0892186661859,27.1762653871287,27.7664819990252,26.9063272998003,27.3579171992067,27.4434002727089,27.8952160837254,28.3023431454037,29.9615459159138,30.0814426810424,25.8257315157111,26.9977654195739,28.4681266353011
"CSTF2",29.1882726199914,28.5495869268955,29.6592678390611,28.5236518029781,29.2519629858196,29.1040210811333,NA,28.5579346932914,28.3446463924408,28.8324957398514,29.8651559601996,27.5169067229679,26.4136101113098,27.0553795907896,26.7237732090145,28.6356451174158,27.3732678261644,28.2774616550116,29.8259922654665,30.6524113320969,30.104246090108,30.8797167516323,30.337560929,30.399377875504,28.6626499604187,28.7749871801255,29.5446581523625,28.9956915560371,28.8625423948871,27.3280021005752,28.6378919025996,29.5854705340027,27.7710243345488,27.9758533894636,28.0288106394653,28.1287361067402,28.4917867477192,28.3174309699656,27.224718306066,29.2191424435013,28.177691585921,27.2594355407262,28.8284761199759,29.0647878604337,29.1703315493598,29.2464463266924,30.8452807852244,27.6410659985749,29.3403016562897,30.2393386012149
"CSTF2T",26.4250718059115,25.643228660606,26.2735009614596,25.6334779777919,26.0518375556578,25.9733372192758,NA,NA,24.6959890400526,26.7915381175452,27.0786717132483,NA,23.7840668681141,28.5119779004723,28.3848803638044,25.4897443480551,25.8147494724975,29.5714337989932,27.9129646012963,27.5178078911035,27.4380943483673,27.9969039162022,27.6716866121573,27.3559028477839,28.6113653232315,26.5658133186135,27.0384193657744,25.1932122082352,25.0933756519613,25.2598305979336,26.5884939091184,24.9989491473432,24.0584588513873,25.064926591733,23.9086652818211,23.335790500163,24.8918485844773,24.4698583991827,27.050302045092,26.5554646873501,25.7668358051575,28.0300218156334,23.3646615532904,25.8944877038554,29.2680751291344,29.5223614365347,27.8727335824878,26.2698860081911,25.6680381518132,24.3795444194175
"CSTF3",27.6425127239,27.611119042481,28.1232693874629,26.66627818955,28.5104695545435,29.2350296977545,25.827210494346,26.7130594309823,28.5248102790675,28.4308962684528,28.7948256412571,25.746554709067,26.0075503683421,29.2017938036462,27.3951746793757,28.6580592309079,26.0995285649172,30.0127856801066,29.4502020562194,28.7631291731024,28.7520028534002,29.2254080297685,28.9791287693499,28.9723514351302,27.5305143330451,27.8893090871074,28.3943571031094,27.5448792042346,26.468957830759,26.9071299755978,28.5711625188283,27.8773050119379,26.0327353692081,26.7203847638198,25.9986479269557,26.5055035098066,26.7074092678554,26.9288609769607,26.6972359102409,27.9596956516413,26.5131005940185,27.0414514469126,27.7759918861793,27.9739393114955,28.8341245746688,29.7173316126149,30.0689440072179,25.4826230968248,27.7658499864682,28.1162951731178
"CT83",24.8485228482774,25.2409266832655,24.5955962290443,25.3350067323325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8716413300978,25.9741034748639,26.4148684304269,26.4501509161413,25.9862434263616,NA,24.2628438364708,25.5874641685772,24.700917168802,24.6687685823885,NA,NA,25.5916072604778,NA,22.3966549482102,21.9214341921905,NA,24.7490383404755,24.3746447206868,24.2519810385758,NA,NA,24.4908768218647,23.9669285472846,24.8296801583572,23.9686871810623,26.7404684085819,26.1930805797651,NA,NA,25.5677291329169
"CTBP1",26.9955028750783,25.4183151162834,26.7062238699371,25.4752500362299,28.4962515862878,28.2881085731706,27.0873987408807,26.7133216914885,27.5584457048229,27.9480426032252,28.1307010292965,22.5913561565056,27.0388379629167,30.0003468473096,26.7085936925849,27.3141493684338,25.9530482967346,30.3423378935086,27.9153032593819,27.9188325813967,28.0790787942445,27.8136001776763,27.924903273618,27.681773078604,27.00142108045,28.6068905355971,27.3043465863862,26.8262650926605,26.2864262016875,26.7457344279321,26.9026522268602,23.5810690680273,25.3864353690319,25.1160869125917,25.6107108275102,25.1644211611045,25.5519203761426,24.56505790482,28.2892965016348,25.4825000078551,26.018140058927,26.0816407665772,25.856737249957,26.4533103273548,27.5917071192289,28.1383875876142,28.9047206072014,26.637684653569,28.5783432625682,26.9145621440185
"CTBP2",28.2128958989837,28.3066949073933,29.9752794326713,28.888525463239,29.1966444088678,29.728549112105,28.2240742663062,28.4089625750497,28.604983656548,28.7316919221507,29.2757091017152,24.29445921199,25.8038063429666,29.185557835555,27.8355708856079,28.5735480354109,27.4829307733116,29.3354540433091,29.5950555154344,29.8995152751369,29.5474924161974,29.5125807975651,30.1014935707665,30.3482605557589,29.1088385974899,27.5243245797652,29.0491337552858,29.0782136097862,28.0160049435967,27.9470393769636,28.8626310678939,28.4310158668094,27.8137836371904,27.4574025482345,27.568628107735,27.3427405583237,27.7549358093704,27.9187188669613,27.2351666863167,28.7142719863722,28.4372610513391,29.2158374576217,28.776870430381,28.1391198334084,29.3838921882762,30.4535615257258,30.1541219967476,27.6145631530059,27.5332650858051,29.2055506114233
"CTCF",27.1483144275195,26.7878073292213,27.5725364797741,26.252666875976,27.9646060664871,28.41235877042,25.6313422745085,27.2113184223386,28.3762521989733,28.8057507591276,28.8859684715,25.7260884099485,NA,28.6356105241455,NA,27.4062479616604,26.3227348118957,29.3481127851467,28.5000947672687,29.275487107648,29.175527964979,28.7750814010466,28.8575976482466,28.5873139366541,25.781492790689,27.4058423570467,26.7319508176276,27.0571370211022,25.3046599167936,25.9211844593887,27.3999889711887,27.6459514799756,26.7724094226281,26.9235438435613,25.3726868138569,25.7893008024818,24.5031240373512,23.484806180284,27.1286869493713,27.2248102882804,26.7109596288601,26.8137224866112,24.8337386467481,27.1103827856828,27.4508116636854,29.2502243499397,29.605036659458,25.0943022772167,27.6850527690375,27.681773078604
"CTDP1",NA,NA,23.4933834650073,NA,NA,25.9661144535684,NA,NA,24.369661772167,23.7794652852446,NA,NA,NA,NA,NA,NA,NA,26.503912577619,25.6297870475486,NA,24.551216336255,25.5566344480538,26.2590583397223,26.5464992172111,26.1035159331788,24.1256556214405,25.8168256620807,NA,NA,NA,NA,24.3970206967332,24.5377738822667,24.5248625753946,22.4974581537274,NA,23.5044582377448,22.8992536503983,23.786062987479,24.7029788039694,22.5722820341638,22.0032626025939,24.6236051334192,23.363592593315,26.0415767751435,27.4690976109881,28.135259156402,NA,NA,24.2314725774107
"CTDSPL2",25.9891054872569,25.0743495780181,25.5238760967687,24.0756149389409,NA,25.35598683527,NA,24.8905967882679,NA,NA,NA,NA,NA,26.9781469359445,NA,NA,23.6719565017925,26.9246767908796,26.0669392632626,25.7565400347804,27.391655809441,26.147732382713,26.8360526672256,28.3600543703792,25.9609551938663,25.1651882460839,26.58348131397,25.4550677981462,24.2122280017794,22.4333134187891,NA,26.3702606355093,24.7263483128552,NA,22.7916374732865,24.3854153430741,23.9514483636808,24.7210370062654,24.6528865387939,26.2244423242305,25.4239024838689,25.0922871145233,25.7552924580968,26.2091442471539,25.0578393942333,27.5467935696816,28.0442687020735,NA,NA,25.7563618755782
"CTH",25.7753765867588,26.5949131886903,26.352370950956,25.6072151601546,25.968555357865,25.9988846054116,NA,NA,24.4004776614348,24.269208309785,25.3109815953194,NA,NA,NA,NA,24.0587065597939,25.4413910690023,25.8199952428073,NA,28.5582632214822,27.2242583070056,27.7134528038657,28.310643635288,28.8449965707627,27.1230720013577,26.3906230706549,26.8919180968742,26.8765441122497,25.8837623328893,NA,24.8989677682488,27.2570089545068,25.4923140890478,25.4781852643915,25.2629155035949,25.100772042849,25.8808233401807,25.5603130070962,23.9669285472846,26.2564871548592,25.2007887751043,25.373018849541,26.3875532785502,26.7587524651437,25.9749786974833,28.3268884802645,28.1032958134005,NA,NA,27.0768384259747
"CTNNA1",29.8729977129109,28.7584983353137,30.0185009104616,28.7624006432122,31.9247546483313,31.994120708701,29.8726308520402,30.5145572858449,31.2768629205393,31.2957579537585,32.0853422447889,28.8790886259812,29.9875288037765,32.4672084623172,30.8433350399837,31.4263741635161,28.4695634472986,32.5966823796594,32.3776696846137,30.7941284438656,30.9164854052757,30.8440088641932,31.0451154114512,31.2061796783341,29.8660555845265,30.2159300077823,30.0998646101964,29.6708597609319,29.4948601916643,30.4289214628012,31.5926785980678,30.1264485153416,28.9340742019465,28.8652002171376,28.2047580627066,28.4474654836335,28.9770552256836,28.8265378682702,29.2518727186498,29.8570043250325,29.1625976979796,29.5393242304416,29.4899318797914,29.3410231523685,30.311921401168,31.1765269624753,31.620212287097,31.258166585743,31.5480714666696,30.1205282401308
"CTNNA2",NA,26.2303918177289,27.26678025103,25.9299671910844,27.4296598378651,25.0600269534711,27.4202924351734,NA,NA,27.9556000708409,27.5078639456524,24.4470161110062,NA,28.6508204732081,26.7087252353287,24.3521183414405,NA,26.3688296049134,29.0320206642251,28.277372969286,25.5634586095459,28.4495921910564,28.0498348426927,28.2727982686403,26.9905343913265,NA,24.2862322946174,23.862967975623,25.5959945199615,NA,NA,26.8985065486026,24.3037545543285,24.062828783985,24.3763018862541,27.1650923827634,23.3614522942989,23.3186553393401,24.5186334676873,NA,25.4034388391549,25.8001071861198,26.3367100324605,23.7653694716856,NA,28.9852501356188,29.2986993405337,27.2443607862179,NA,27.9771644338924
"CTNNAL1",26.6687144891004,NA,25.5019100562624,24.7659258425954,NA,23.2552268603504,NA,NA,NA,NA,NA,NA,NA,25.4337081910014,NA,NA,NA,NA,NA,26.6135799601249,26.3204124758627,27.3873889344091,27.5911364046723,27.5783792566064,NA,24.8080364020305,25.0689081411402,24.5652903819652,24.3401445769667,NA,24.4373324956612,25.5724786551667,25.0006262248833,23.0436347777152,NA,NA,23.8333526155622,23.0614944727976,23.2863028092948,NA,25.1025751864919,25.0522937438168,24.0299375927991,25.7477586520514,24.0196253392027,27.6095700286231,28.2214491321497,NA,NA,25.3322089594059
"CTNNB1",NA,NA,NA,NA,29.4454935108813,29.5248476337803,27.7763684706348,27.3581687954941,28.345281111412,28.9631457232124,29.3382200288084,24.3699279643429,26.3351089870694,30.0269655921167,28.2922839947171,28.7224709025162,NA,30.4348974259508,30.0783917784179,NA,NA,NA,NA,NA,NA,23.2769649447154,NA,NA,NA,27.4370625763232,28.6154755182507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7283324272286,NA,NA,NA,NA,30.0255142549007,27.5079395368101,24.0312845684851
"CTNNBL1",28.8407116166641,29.0850952681489,28.3612263744227,28.5565102060028,28.9483211534241,29.5758935588114,NA,27.7244889768144,29.0366913675877,28.9013579816483,29.726487991323,25.7506491334151,26.041200757784,29.8354202958516,26.9617942781858,28.3850449939408,27.3149272647093,29.7475121816918,29.52738548788,29.5756772086424,29.7024141296285,29.6536417611281,30.0789007104422,30.2802967235553,28.9309767175522,28.7595780780701,28.4625600595608,28.8822411019835,28.5425195696014,26.8088220232008,28.5655809257263,28.8016866532901,26.5371517947267,26.8494776431772,27.1373129543869,26.6051249933143,26.9046057749459,27.4617798026241,27.6652618492185,28.1666254320313,27.8822702594132,29.158028931427,28.0732159337384,28.3553568099135,28.5620905327958,30.094463368699,29.9413971866923,29.0052281610597,29.569280238801,28.7858136235443
"CTNND1",29.1025952087673,29.6974347792247,30.3441384161294,28.9664225430563,29.6795936539224,29.8557278532415,27.4060857334987,28.3283445801117,29.107043270027,29.0293373627428,29.9294536971533,25.6866697882558,26.9177519322055,30.2075766235325,28.1224796809549,28.3373907898358,27.9627321499878,30.821984860996,30.4248236044448,30.8659228883413,30.60195926731,30.8673229551456,31.126633133045,31.2219330685463,30.1943681424007,30.0174393246588,29.8146394732567,29.5311095349682,29.30951652973,28.0242728633039,28.8570339969891,29.8694278655637,28.7755838087273,28.8764270151317,28.0203038155145,28.6708091219891,28.6876911842235,28.6687482976431,28.6535905141978,28.952770657829,29.1730274405988,28.9268269427289,28.3567425027028,28.9004657145941,29.8361128786169,31.1860657706211,30.945100617257,26.493597245113,27.9526595873046,29.8559654218956
